Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2470,CA-2017-128755,2017-05-04,2017-05-08,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",16.91,1,0.0,4.5657
2474,CA-2016-114972,2016-11-03,2016-11-06,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,217.584,2,0.2,-29.9178
2475,CA-2016-114972,2016-11-03,2016-11-06,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,5,0.0,29.0325
2476,CA-2016-114972,2016-11-03,2016-11-06,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,87.71,7,0.0,41.2237
2477,CA-2016-114972,2016-11-03,2016-11-06,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1101.48,4,0.0,429.5772
2478,CA-2017-102750,2017-09-04,2017-09-08,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Los Angeles,California,90036,West,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.352,3,0.2,-99.1764
2487,CA-2015-104514,2015-01-02,2015-01-04,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2,0.0,22.2352
2488,CA-2015-104514,2015-01-02,2015-01-04,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001473,Office Supplies,Art,Newell 313,9.84,3,0.0,2.6568
2489,CA-2015-104514,2015-01-02,2015-01-04,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,20.04,3,0.0,9.6192
2508,CA-2015-120397,2015-07-02,2015-07-02,Same Day,RB-19435,Richard Bierner,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,32.784,4,0.8,-85.2384
2509,CA-2017-163902,2017-03-02,2017-03-08,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582
2510,CA-2017-163902,2017-03-02,2017-03-08,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,479.94,6,0.0,52.7934
2513,CA-2017-155089,2017-12-02,2017-12-06,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",45.66,5,0.7,-33.484
2516,CA-2014-106572,2014-09-05,2014-09-10,Standard Class,NP-18700,Nora Preis,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,2,0.2,19.824
2518,CA-2017-123134,2017-05-02,2017-05-07,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,0.0,12.993
2525,CA-2015-124541,2015-04-06,2015-04-10,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,42.048,9,0.2,5.256
2526,CA-2015-124541,2015-04-06,2015-04-10,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488,2,0.2,4.4604
2527,CA-2015-124541,2015-04-06,2015-04-10,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,6.9,3,0.8,-12.075
2528,CA-2015-124541,2015-04-06,2015-04-10,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",9.648,6,0.8,-16.884
2529,CA-2015-124541,2015-04-06,2015-04-10,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.968,2,0.2,2.8884
2536,CA-2015-143238,2015-09-06,2015-09-08,First Class,LO-17170,Lori Olson,Corporate,United States,La Quinta,California,92253,West,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32,4,0.0,18.0648
2567,CA-2017-123967,2017-11-01,2017-11-03,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,25.12,5,0.2,7.85
2568,CA-2017-123967,2017-11-01,2017-11-03,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,2665.62,9,0.0,239.9058
2569,CA-2017-148929,2017-09-07,2017-09-11,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,New York City,New York,10011,East,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",478.08,8,0.0,133.8624
2586,CA-2015-121041,2015-11-03,2015-11-10,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Haltom City,Texas,76117,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",6.608,2,0.2,2.1476
2589,CA-2016-137729,2016-05-05,2016-05-09,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,1,0.0,1.0166
2590,CA-2016-137729,2016-05-05,2016-05-09,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,3,0.2,21.5397
2602,CA-2016-165848,2016-06-04,2016-06-04,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,3,0.0,7.0218
2603,CA-2016-165848,2016-06-04,2016-06-04,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1349.85,3,0.0,364.4595
2604,CA-2016-165848,2016-06-04,2016-06-04,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.784,1,0.2,5.1294
2605,CA-2016-165848,2016-06-04,2016-06-04,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",61.12,4,0.0,20.7808
2607,CA-2016-154053,2016-03-04,2016-03-10,Standard Class,MG-17890,Michael Granlund,Home Office,United States,San Diego,California,92024,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99,1,0.0,4.9271
2617,CA-2017-147942,2017-04-01,2017-04-05,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003663,Office Supplies,Labels,Avery 498,5.78,2,0.0,2.7166
2618,CA-2017-147942,2017-04-01,2017-04-05,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,121.68,13,0.2,38.025
2623,CA-2014-164861,2014-12-03,2014-12-06,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,25.92,4,0.0,12.4416
2635,CA-2015-116750,2015-07-05,2015-07-10,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,2,0.2,0.7392
2636,CA-2015-116750,2015-07-05,2015-07-10,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,5,0.7,-5.784
2646,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0.0,23.6529
2647,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81,3,0.0,20.1207
2648,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,12.96,2,0.0,6.2208
2649,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0.0,213.6888
2650,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0.0,28.3095
2664,CA-2016-164784,2016-05-01,2016-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,3.984,1,0.2,1.2948
2665,CA-2016-164784,2016-05-01,2016-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,3,0.4,-142.071
2666,CA-2016-164784,2016-05-01,2016-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742,2,0.7,-2.0108
2667,CA-2016-111794,2016-10-01,2016-10-01,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3,0.2,20.8719
2668,CA-2016-111794,2016-10-01,2016-10-01,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,28.352,1,0.2,9.5688
2671,CA-2014-126403,2014-09-09,2014-09-12,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166.44,3,0.0,79.8912
2672,CA-2014-126403,2014-09-09,2014-09-12,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,785.88,6,0.0,212.1876
2673,CA-2014-126403,2014-09-09,2014-09-12,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,26.2,2,0.0,12.838
2674,CA-2014-126403,2014-09-09,2014-09-12,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0.0,238.653
2675,CA-2017-136875,2017-12-03,2017-12-03,Same Day,TC-21295,Toby Carlisle,Consumer,United States,San Diego,California,92024,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44,3,0.0,79.8912
2686,CA-2016-133123,2016-09-06,2016-09-11,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952,3,0.2,29.985
2687,CA-2016-133123,2016-09-06,2016-09-11,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.204,2,0.7,-2.4564
2688,US-2016-128195,2016-08-04,2016-08-05,First Class,RA-19285,Ralph Arnett,Consumer,United States,Peoria,Illinois,61604,Central,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3.98,5,0.8,-6.567
2691,CA-2017-156412,2017-12-04,2017-12-08,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,5.346,3,0.7,-4.455
2696,CA-2016-161662,2016-02-07,2016-02-09,First Class,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,30.352,2,0.2,10.6232
2712,CA-2017-132430,2017-10-09,2017-10-11,First Class,CP-12085,Cathy Prescott,Corporate,United States,Lakewood,Ohio,44107,East,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,45.888,4,0.2,9.1776
2715,CA-2015-103723,2015-12-01,2015-12-06,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0.0,5.56
2716,CA-2014-127187,2014-12-04,2014-12-08,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,New York City,New York,10024,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,0.0,62.3904
2720,CA-2014-110030,2014-12-06,2014-12-08,Second Class,LF-17185,Luke Foster,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856
2721,CA-2014-121286,2014-11-04,2014-11-08,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376,3,0.2,2.7222
2722,CA-2014-121286,2014-11-04,2014-11-08,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,5,0.2,5.096
2724,CA-2014-153479,2014-10-04,2014-10-08,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,14.45,5,0.0,6.7915
2725,CA-2014-153479,2014-10-04,2014-10-08,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,95.648,2,0.2,31.0856
2733,CA-2014-107594,2014-07-02,2014-07-06,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0.0,19.9746
2734,CA-2014-107594,2014-07-02,2014-07-06,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58,1,0.0,2.1762
2743,CA-2014-149244,2014-11-04,2014-11-08,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,San Diego,California,92037,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0.0,13.4292
2746,CA-2017-163321,2017-08-07,2017-08-11,Second Class,FM-14380,Fred McMath,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.992,1,0.2,21.9978
2749,CA-2015-110247,2015-12-04,2015-12-08,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Tallahassee,Florida,32303,South,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.0324
2751,CA-2014-154669,2014-08-08,2014-08-11,Second Class,TM-21010,Tamara Manning,Consumer,United States,Vacaville,California,95687,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28,11,0.0,110.0528
2769,US-2015-122140,2015-04-02,2015-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.192,2,0.8,-80.48
2770,US-2015-122140,2015-04-02,2015-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,0.2,-0.6265
2771,US-2015-122140,2015-04-02,2015-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.976,3,0.2,1.7991
2772,CA-2016-163986,2016-09-03,2016-09-10,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.5,5,0.0,14.17
2773,CA-2017-158967,2017-12-10,2017-12-12,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,19.104,3,0.2,5.7312
2781,CA-2017-167668,2017-05-06,2017-05-08,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,10035,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.2,4,0.0,29.6
2784,US-2016-106677,2016-11-05,2016-11-10,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988,2,0.4,-15.992
2788,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803
2789,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.464,7,0.2,1.4406
2790,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,-23.976
2802,US-2015-110163,2015-11-01,2015-11-04,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.88,1,0.2,1.773
2803,CA-2017-143329,2017-11-03,2017-11-08,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0.0,17.3754
2806,CA-2015-122623,2015-09-07,2015-09-11,Standard Class,CC-12145,Charles Crestani,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.516,2,0.3,-2.0364
